instance,timeLim,opt,totalTime,bestTime,nIter,optIter
metroplex42,30,132.090200,210.959937,136.088909,7,5
grid88,30,2.000000,25.112387,2.910334,4,1
grid89,30,2.368421,29.084349,3.729089,5,1
grid61,30,1.684211,70.055988,4.567520,6,1
grid86,30,1.789474,53.312626,1.883714,5,1
grid81,30,2.052632,47.592334,2.521872,7,1
grid8,30,2.684211,24.382828,1.750317,5,1
grid91,30,2.921053,10.549348,4.988594,4,2
grid85,30,1.257310,40.921842,18.845331,4,2
grid7,30,2.052632,50.216110,6.103797,5,1
grid97,30,2.000000,9.575807,4.171009,4,2
grid96,30,1.894737,11.898881,1.062397,4,1
grid95,30,3.105263,15.770675,1.430448,4,1
grid92,30,3.105263,33.120571,1.567519,7,1
grid99,30,2.842105,26.720620,0.858708,7,1
grid83,30,0.947368,68.158688,6.418788,6,1
grid6,30,2.000000,84.836319,3.338743,10,1
metroplex13,30,3.353383,8.380084,4.676191,4,2
metroplex14,30,1.421053,8.143211,1.117103,5,1
grid77,30,3.684211,49.130668,2.838375,5,1
metroplex15,30,2.947368,5.851475,1.264988,4,1
metroplex11,30,6.897241,37.926708,15.830646,4,2
grid93,30,1.947368,81.906899,2.636382,7,1
grid94,30,1.684211,715.128217,3.650407,21,1
metroplex12,30,3.951286,37.045162,22.197428,4,2
metroplex21,30,1.684211,4.718921,2.151898,4,2
grid54,30,0.947368,94.869390,3.954002,10,1
metroplex18,30,5.531328,30.282869,22.848885,7,5
grid87,30,2.368421,28.701985,0.949620,5,1
grid36,30,1.951417,87.721900,3.880184,7,1
metroplex20,30,1.789474,20.749617,12.114696,4,2
metroplex25,30,2.684211,3.316900,1.784850,4,2
metroplex26,30,3.508772,6.706158,3.423976,4,2
metroplex1,30,3.485074,32.983065,27.047393,5,4
grid44,30,1.947368,38.580363,17.113768,4,2
metroplex27,30,2.182957,8.830555,4.425527,4,2
metroplex28,30,2.052632,6.774108,3.854998,4,2
metroplex22,30,2.145363,16.235448,8.202375,4,2
metroplex2,30,5.012531,12.110777,5.700546,4,2
metroplex34,30,3.713283,8.540961,5.807198,4,3
metroplex23,30,3.478697,14.791343,4.445124,4,1
metroplex0,30,1.684211,23.958461,15.895673,6,4
metroplex17,30,3.273191,88.893321,1.767088,8,1
metroplex38,30,3.157895,5.779764,2.608048,4,2
metroplex24,30,3.566416,35.641005,23.020049,5,3
metroplex29,30,2.105263,25.319405,6.601338,4,1
metroplex33,30,1.789473,28.133821,1.496203,6,1
metroplex43,30,3.684211,4.349951,4.298243,4,4
metroplex40,30,2.421053,12.333313,6.916443,7,4
metroplex31,30,1.736842,21.237128,3.438047,5,1
grid98,30,1.736842,52.223560,4.376043,5,1
metroplex86,30,60.182957,285.751311,247.195803,9,8
grid84,30,2.105263,34.179008,1.965084,6,1
metroplex10,30,2.842105,40.646678,9.411073,5,1
metroplex45,30,1.982456,11.860352,9.046262,4,3
metroplex44,30,4.774436,21.936336,5.481906,5,1
metroplex56,30,3.724311,8.106029,4.054637,4,2
grid51,30,1.473684,32.971254,3.219614,4,1
metroplex30,30,3.518422,66.765527,58.781738,4,3
metroplex59,30,3.105263,4.738363,0.956120,4,1
metroplex57,30,3.313283,17.284470,1.232595,8,1
metroplex53,30,4.210526,33.379824,14.969455,5,2
metroplex5,30,6.285714,11.475830,6.414754,4,2
metroplex4,30,52.849624,78.226258,66.979809,7,6
metroplex61,30,2.421053,15.961110,7.115902,5,2
metroplex65,30,3.210526,5.842898,2.395884,4,2
metroplex41,30,1.105263,32.297446,16.221200,5,2
metroplex64,30,9.005013,7.740435,6.376128,4,3
metroplex58,30,2.728211,31.508497,20.910443,5,3
