instance,timeLim,opt,totalTime,bestTime,nIter,optIter
metroplex62,30,13.012531,49.827543,22.734736,4,2
metroplex71,30,2.684211,11.375212,7.969567,4,3
metroplex41,30,67.881317,211.586057,104.088673,8,5
metroplex78,30,3.696742,11.309150,6.351120,5,3
metroplex68,30,8.766917,78.316722,50.304014,5,3
metroplex33,30,1110.862155,136.260285,66.546945,6,4
metroplex1,30,4118.944862,140.942235,68.126474,6,4
metroplex65,30,1013.606516,61.539387,16.221643,4,2
grid81,30,1.052632,11.580340,1.067682,4,1
metroplex75,30,1012.313283,15.376528,3.478049,4,1
metroplex7,30,1009.939850,13.343710,5.897565,4,2
metroplex73,30,6.155092,48.406541,27.348256,5,3
metroplex80,30,5.541353,26.626136,12.608548,6,3
metroplex83,30,3.531328,10.049006,4.140927,4,2
metroplex34,30,74.461153,373.220915,339.136296,13,12
metroplex88,30,4.709273,12.882292,5.408940,4,2
metroplex76,30,3019.959900,57.040873,29.442859,4,2
metroplex89,30,3.754386,23.386685,4.876074,6,2
metroplex85,30,6.365915,30.388451,30.331094,4,4
metroplex86,30,1011.533835,33.657062,18.402075,4,2
metroplex91,30,5.909774,14.590638,14.533864,4,4
metroplex93,30,2.390977,16.731474,9.239282,5,3
metroplex69,30,4010.631579,107.315389,63.547668,4,2
metroplex82,30,9.340852,46.129527,33.440588,5,3
metroplex94,30,1003.411028,17.187658,17.132430,5,5
metroplex96,30,2.959900,12.075572,5.042808,4,2
metroplex97,30,1003.734336,14.775693,8.926539,5,3
metroplex64,30,121.256369,414.872113,31.586449,14,3
metroplex99,30,3.273183,14.900258,8.558830,5,3
metroplex98,30,9.874687,27.386389,8.555886,6,2
metroplex8,30,2010.288221,25.319074,2.207156,5,1
metroplex47,30,123.811734,261.860100,147.000044,9,6
metroplex9,30,0.749373,21.898857,5.669474,6,2
metroplex50,30,1006.290701,70.727465,2.462165,5,1
metroplex77,30,11.383459,131.747592,70.637894,5,3
metroplex20,30,3.491228,134.725805,1.678307,5,1
metroplex59,30,8155.411002,277.055637,207.491972,10,8
metroplex81,30,1007.233083,129.309861,2.482012,5,1
metroplex87,30,2017.897243,127.572550,95.183696,4,3
metroplex72,30,1017.749373,230.304137,63.788956,7,2
metroplex92,30,2012.213033,161.455737,96.312812,5,3
metroplex67,30,4112.393484,135.746248,66.125321,6,4
metroplex95,30,3153.010025,639.032442,568.264839,20,18
metroplex84,30,6012.155388,334.154046,30.411729,10,1
