instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport54,2001.105263,0.583554,0.914305,1.497859,78114,9703,35693,35693,0
airport46,1.105263,0.846348,1.077876,1.924224,112626,12416,47681,47681,1
airport40,1.157895,0.615699,0.498110,1.113809,82651,10315,39209,39209,2
airport55,4001.105263,0.619335,0.695704,1.315039,84447,8074,29829,29829,0
airport48,1.894737,0.595375,0.904638,1.500013,79648,10930,43247,43247,1
airport41,3.260652,0.417654,0.686217,1.103871,57413,6627,23015,23015,2
airport49,1.263158,0.755875,0.733319,1.489194,104779,8019,29361,29361,1
airport56,1001.105263,0.799310,0.585682,1.384992,109868,8967,34116,34116,0
airport57,1002.052632,0.865137,0.506079,1.371216,118210,8740,32592,32592,0
airport58,2001.105263,0.583414,0.750096,1.333510,77976,9734,35848,35848,0
airport4,1001.157895,0.729676,0.489261,1.218937,100562,8153,30168,30168,1
airport42,1001.368421,0.631918,0.475241,1.107159,86901,6913,25079,25079,2
airport51,1.526316,0.704290,0.494058,1.198348,94228,10227,38003,38003,1
airport52,1.578947,0.641970,0.560501,1.202471,85648,9548,35261,35261,1
airport59,1001.681704,0.734898,1.038087,1.772985,99040,10578,38892,38892,0
airport50,1.105263,0.847713,1.161884,2.009597,112898,12142,46205,46205,1
airport43,1001.157895,0.635417,0.491040,1.126457,87384,7557,28180,28180,2
airport44,1001.105263,0.658938,0.386283,1.045221,91420,7038,25042,25042,2
airport5,1.681704,0.665160,0.842605,1.507765,92052,7504,27388,27388,0
airport53,0.832080,0.813141,0.451345,1.264486,104599,8433,31795,31795,1
airport45,1.200501,0.705846,0.980995,1.686841,94306,10745,39842,39842,2
airport61,1001.157895,0.573640,0.402944,0.976584,79337,7009,25916,25916,0
airport47,1.526316,0.699559,0.750645,1.450204,96839,8670,33957,33957,2
airport54,2001.105263,0.587699,0.720231,1.307930,78128,9717,35710,35710,1
airport46,1.105263,0.846635,1.126235,1.972870,112642,12432,47703,47703,2
airport60,1.105263,0.796065,1.332092,2.128157,95420,11590,44457,44457,0
airport55,4000.842105,0.616929,0.588469,1.205398,84479,8106,29875,29875,1
airport49,1.210526,0.761996,0.686892,1.448888,104805,8045,29400,29400,2
airport48,1.631579,0.596043,1.103308,1.699351,79676,10958,43289,43289,2
airport4,1001.105263,0.766483,0.562958,1.329441,100588,8179,30207,30207,2
airport62,1001.473684,0.643642,0.395595,1.039237,87630,7729,29362,29362,0
airport56,1001.105263,0.800891,0.570834,1.371725,109888,8987,34146,34146,1
airport57,1001.789474,0.865865,0.535744,1.401609,118244,8774,32643,32643,1
airport63,1001.681704,0.584642,0.749116,1.333758,77744,9319,33760,33760,0
airport51,1.368421,0.709216,0.502362,1.211578,94258,10257,38044,38044,2
airport64,1001.681704,0.556737,0.886048,1.442785,74491,9667,35969,35969,0
airport66,1002.105263,0.756891,0.334881,1.091772,104573,7544,27409,27409,0
airport58,2001.105263,0.668968,0.737995,1.406963,77990,9748,35865,35865,1
airport50,1.105263,0.851366,1.190281,2.041647,112906,12150,46217,46217,2
airport65,1001.105263,0.867651,0.992156,1.859807,119928,9764,37088,37088,0
airport67,1002.892231,0.705749,0.585359,1.291108,94758,10427,39397,39397,0
airport52,1.421053,0.639917,0.585842,1.225759,85678,9578,35304,35304,2
airport59,1001.681704,0.733977,1.062992,1.796969,99050,10588,38905,38905,1
airport5,1.681704,0.662067,0.844680,1.506747,92070,7522,27415,27415,1
airport68,1001.421053,0.797823,0.427130,1.224953,109032,8138,29813,29813,0
