instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
grid11,+Inf,2.931247,0.272570,3.203817,337228,20535,83448,83448,1
grid10,0.973268,3.569680,1.081919,4.651599,437877,14419,53765,53765,1
grid18,+Inf,1.857773,0.177098,2.034871,224681,12236,45993,45993,0
grid15,6.433584,1.857806,0.468304,2.326110,227604,8258,28284,28284,1
grid12,+Inf,3.325135,0.420205,3.745340,388687,20110,81942,81942,1
grid0,2.105263,2.814925,0.928942,3.743867,352507,11529,41514,41514,2
grid10,0.973268,3.651923,0.890399,4.542322,437923,14465,53834,53834,2
grid11,+Inf,3.115548,0.397255,3.512803,337280,20587,83520,83520,2
grid13,+Inf,2.400217,0.138106,2.538323,281719,14492,57071,57071,1
grid12,+Inf,3.267343,0.483589,3.750932,388735,20158,82008,82008,2
grid15,7.117794,1.921841,0.472213,2.394054,227670,8324,28383,28383,2
grid18,+Inf,1.995528,0.231191,2.226719,224723,12278,46054,46054,1
grid17,+Inf,3.722190,0.236398,3.958588,432182,17161,68620,68620,0
grid14,+Inf,1.533680,0.102698,1.636378,187352,10578,39381,39381,1
grid16,23.538847,3.310885,13.527263,16.838148,386994,16790,67591,67591,0
grid16,24.228070,3.250598,10.021097,13.271695,387058,16854,67681,67681,1
grid13,+Inf,2.261315,0.873126,3.134441,281773,14546,57148,57148,2
grid17,+Inf,3.599875,0.241323,3.841198,432236,17215,68699,68699,1
grid14,+Inf,1.537593,0.103151,1.640744,187406,10632,39458,39458,2
grid16,4.736343,3.230085,6.083874,9.313959,387122,16918,67773,67773,2
grid18,+Inf,1.861885,0.234911,2.096796,224765,12320,46115,46115,2
grid17,+Inf,3.839599,0.261312,4.100911,432292,17271,68781,68781,2
grid20,+Inf,1.734019,0.219106,1.953125,197691,15160,57812,57812,0
grid19,+Inf,1.757755,0.368170,2.125925,197382,15721,59762,59762,0
grid1,+Inf,3.171967,0.201481,3.373448,372049,15772,61732,61732,0
grid21,+Inf,1.788933,0.858551,2.647484,186363,14780,55400,55400,0
grid23,+Inf,2.268779,0.119043,2.387822,268101,14084,55518,55518,0
grid25,3.676549,1.264303,1.396781,2.661084,155876,7913,28462,28462,0
grid20,+Inf,1.766420,0.228202,1.994622,197743,15212,57886,57886,1
grid1,+Inf,3.223572,0.224273,3.447845,372093,15816,61796,61796,1
grid24,11.055621,3.056339,6.196166,9.252505,338935,21645,88747,88747,0
grid21,+Inf,1.721342,1.011091,2.732433,186421,14838,55485,55485,1
grid19,+Inf,1.926440,0.484006,2.410446,197432,15771,59835,59835,1
grid20,+Inf,1.690084,0.307652,1.997736,197797,15266,57963,57963,2
grid1,+Inf,3.146743,0.243674,3.390417,372141,15864,61866,61866,2
grid22,+Inf,3.112574,0.174281,3.286855,359710,16207,64959,64959,0
grid25,4.571286,1.255792,1.911848,3.167640,155938,7975,28555,28555,1
grid23,+Inf,2.225432,0.135696,2.361128,268151,14134,55593,55593,1
grid19,+Inf,1.787736,0.788094,2.575830,197486,15825,59914,59914,2
grid24,10.581936,2.906411,6.182590,9.089001,338985,21695,88818,88818,1
grid21,+Inf,1.598399,0.975720,2.574119,186483,14900,55576,55576,2
